source_system,source_record_id,support_ticket_id,support_ticket_created_date_time,requester_name,requester_email,requester_phone,contact_channel,issue_category,ticket_status,resolution_time_hours_minutes
SUPPORT,SUP000180,SUP000180,2025-01-17 21:11:17,Jonathan Parry,jonathan.parry@gmail.com,+44 7623238821,Email,Refund request,Resolved,31:00
SUPPORT,SUP000181,SUP000181,2025-01-18 03:06:01,Roger aPtel,roger.patel@hotmail.com,+44 7349956488,Phone,Enquiry,Resolved,03:39
SUPPORT,SUP000182,SUP000182,2025-01-18 08:05:32,Hannah Berry,hannah.berry@wanadoo.fr,,Email,Accessibility,Resolved,53:46
SUPPORT,SUP000183,SUP000183,2025-01-18 08:05:36,Raymond Price,raymond.price@gmail.com,,Email,Enquiry,Open,
SUPPORT,SUP000184,SUP000184,2025-01-18 08:43:27,Steven Johnson,stevn.johnson@msn.com,+44 7937365377,Phone,Enquiry,Resolved,04:12
SUPPORT,SUP000185,SUP000185,2025-01-18 10:03:33,Jason Evans,jason.evans@gmail.com,+44 7935026810,Phone,Refund request,Resolved,28:35
SUPPORT,SUP000186,SUP000186,2025-01-18 12:54:07,Derek Butler,derek.butler@msn.com,,Email,Refund request,Resolved,17:34
SUPPORT,SUP000187,SUP000187,2025-01-18 13:01:52,David Oliver,david.oliver@hotmail.com,+44 7741575578,Email,Enquiry,Resolved,00:41
SUPPORT,SUP000188,SUP000188,2025-01-18 14:00:32,Daniel Jones,daniel.jones@hotmail.com,+44 7593236188,Email,Enquiry,Resolved,07:01
SUPPORT,SUP000189,SUP000189,2025-01-18 16:40:57,Dennis Stevens,dennis.stevens@gmail.com,+44 7225554092,Phone,Enquiry,Resolved,05:59
SUPPORT,SUP000190,SUP000190,2025-01-18 17:29:59,Kerry Jones,kerry.jones@msn.com,+44 7344334083,Email,Enquiry,Resolved,02:39
SUPPORT,SUP000191,SUP000191,2025-01-18 17:46:59,Karl Page,karl.page@gmail.com,+44 7455511798,Email,Enquiry,Resolved,12:20
SUPPORT,SUP000192,SUP000192,2025-01-18 21:08:57,Terenc eMorris,terence.morris@hotmail.co.uk,+44 7504280766,Email,Enquiry,Resolved,09:49
SUPPORT,SUP000193,SUP000193,2025-01-19 04:07:28,Maurice Bailey,maurice.bailey@hotmail.com,+44 7974268926,Phone,Complaint,Resolved,24:40
SUPPORT,SUP000194,SUP000194,2025-01-19 06:43:08,Chloe Scott,chloe.scott@hotmail.co.uk,+44 7043453426,Email,Complaint,Resolved,22:49
SUPPORT,SUP000195,SUP000195,2025-01-19 09:04:16,Mohammad Williams,mohammad.williams@yahoo.com,+44 7421134189,Email,Accessibility,Open,
SUPPORT,SUP000196,SUP000196,2025-01-19 09:23:18,Josephine Jones,josephine.jones@hotmail.com,+44 7350922469,Email,Complaint,Resolved,45:01
SUPPORT,SUP000197,SUP000197,2025-01-19 10:53:21,Kate Butler,kate.btler@hotmail.com,+44 7236163537,Phone,Accessibility,Open,
SUPPORT,SUP000198,SUP000198,2025-01-19 10:57:41,Peter Shaw,peter.shaw@orange.fr,+44 7803451776,Phone,Enquiry,Resolved,11:26
SUPPORT,SUP000199,SUP000199,2025-01-19 11:17:37,Harry Joyce,harry.joyce@yahoo.com,,Email,Complaint,Resolved,37:15
SUPPORT,SUP000200,SUP000200,2025-01-19 11:23:21,Beverley Bailey,beverley.bailey@gmail.com,+44 7955529246,Phone,Accessibility,Resolved,13:10
SUPPORT,SUP000201,SUP000201,2025-01-19 14:25:27,Eileen Burgess,eileen.burgess@hotmail.com,+44 7355690954,Phone,Refund request,Resolved,15:10
SUPPORT,SUP000202,SUP000202,2025-01-19 15:27:41,Jade Black,jade.black@hotmail.com,+44 7312552086,Phone,Refund request,Resolved,12:19
SUPPORT,SUP000203,SUP000203,2025-01-19 21:25:49,Zoe Smith,zoe.smith@yahoo.fr,+44 7650419870,Email,Enquiry,Resolved,07:00
SUPPORT,SUP000204,SUP000204,2025-01-19 22:15:16,Yvonne Simmons,yvonne.simmons@gmail.com,+44 7364769371,Email,Refund request,Resolved,49:19
SUPPORT,SUP000205,SUP000205,2025-01-20 10:09:55,Anna Howe,anna.howe@hotmail.fr,,Email,Refund request,Open,
SUPPORT,SUP000206,SUP000206,2025-01-20 15:40:35,Diane Hayes,diane.hayes@hotmail.com,+44 7967383800,Email,Accessibility,Resolved,10:50
SUPPORT,SUP000207,SUP000207,2025-01-20 15:56:01,Michael alker,michael.walker@hotmail.co.uk,+44 7400672974,Email,Complaint,Resolved,16:48
SUPPORT,SUP000208,SUP000208,2025-01-20 18:05:05,Gerard Baker,gerard.baker@yahoo.com,,Email,Enquiry,Resolved,01:20
SUPPORT,SUP000209,SUP000209,2025-01-20 18:39:57,Steven Graham,,+44 7386129247,Phone,Refund request,Resolved,36:57
SUPPORT,SUP000210,SUP000210,2025-01-20 19:00:17,Simon Harris,simon.harris@gmail.com,+44 7117364657,Email,Complaint,Resolved,32:05
SUPPORT,SUP000211,SUP000211,2025-01-20 21:42:46,Scott Clark,scott.clark@yahoo.com,,Email,Enquiry,Resolved,09:57
SUPPORT,SUP000212,SUP000212,2025-01-20 23:07:23,Stuart Stewart,,+44 7400460520,Phone,Enquiry,Resolved,11:25
SUPPORT,SUP000213,SUP000213,2025-01-21 06:48:21,Luke Chapman,luke.chapman@hotmail.com,,Email,Complaint,Resolved,29:12
SUPPORT,SUP000214,SUP000214,2025-01-21 06:58:01,Michael Matthews,michael.matthews@yahoo.com,+44 7885185037,Email,Accessibility,Resolved,04:50
SUPPORT,SUP000215,SUP000215,2025-01-21 07:44:30,Abigail Rees,abigail.rees@yahoo.com,+44 7907945246,Phone,Complaint,Resolved,40:40
SUPPORT,SUP000216,SUP000216,2025-01-21 08:58:16,Reece Hughes,reece.hughes@yahoo.com,+44 7233181514,Email,Complaint,Resolved,11:10
SUPPORT,SUP000217,SUP000217,2025-01-21 09:31:17,Tina Jones,tina.jones@gmail.com,+44 7250852891,Phone,Refund request,Resolved,10:20
SUPPORT,SUP000218,SUP000218,2025-01-21 10:48:08,Helen Wall,helen.wall@gmail.com,+44 7151037659,Email,Accessibility,Resolved,21:51
SUPPORT,SUP000219,SUP000219,2025-01-21 15:13:04,Robin Thompson,robin.thompson@hotmail.com,+44 7621796956,Phone,Enquiry,Resolved,07:22
SUPPORT,SUP000220,SUP000220,2025-01-21 23:14:19,Michael Williams,michael.williams@gmail.com,+44 7597576657,Email,Complaint,Resolved,17:55
SUPPORT,SUP000221,SUP000221,2025-01-22 01:52:56,Jack Lambert,jack.lambert@gmail.com,+44 7524141955,Email,Complaint,Open,
SUPPORT,SUP000222,SUP000222,2025-01-22 11:22:24,Pauline Hughes,pauline.hughes@yahoo.com,+44 7170162007,Email,Enquiry,Resolved,01:27
SUPPORT,SUP000223,SUP000223,2025-01-22 14:23:32,Joyce Wade,joyce.wade@yahoo.com,+44 7835253869,Email,Enquiry,Resolved,06:34
SUPPORT,SUP000224,SUP000224,2025-01-22 16:18:34,Jake Norris,jake.norris@gmail.com,+44 7260765904,Email,Accessibility,Resolved,20:19
SUPPORT,SUP000225,SUP000225,2025-01-22 17:20:18,Owen Marshall,owen.masrhall@gmail.com,+44 7655333445,Phone,Refund request,Open,
SUPPORT,SUP000226,SUP000226,2025-01-22 19:34:41,Derek Payne,derek.payne@gmail.com,+44 7886610896,Email,Enquiry,Resolved,19:30
SUPPORT,SUP000227,SUP000227,2025-01-22 20:57:46,Jade Cooper,jdae.cooper@aol.com,+44 7509544913,Email,Enquiry,Resolved,02:26
SUPPORT,SUP000228,SUP000228,2025-01-22 23:54:35,Conor Knight,,+44 7811143917,Phone,Enquiry,Resolved,10:16
SUPPORT,SUP000229,SUP000229,2025-01-23 03:09:14,Damian Hutchinson,damian.hutchinson@hotmail.com,+44 7984881266,Email,Accessibility,Resolved,16:06
SUPPORT,SUP000230,SUP000230,2025-01-23 03:13:21,Kathleen Hodgson,kathleen.hodgson@msn.com,+44 7050130724,Email,Complaint,Resolved,20:24
SUPPORT,SUP000231,SUP000231,2025-01-23 04:03:15,Margaret Bird,margaret.bird@yahoo.com,,Email,Enquiry,Resolved,07:40
SUPPORT,SUP000232,SUP000232,2025-01-23 06:12:08,Geraldine Barnes,geraldine.barnes@hotmail.com,+44 7893188884,Email,Refund request,Resolved,49:28
SUPPORT,SUP000233,SUP000233,2025-01-23 07:07:22,Louis Davies,louis.davies@hotmail.com,,Email,Refund request,Resolved,03:20
SUPPORT,SUP000234,SUP000234,2025-01-23 07:30:32,Carl Barrett,carl.barrett@hotmail.com,,Email,Refund request,Resolved,10:55
SUPPORT,SUP000235,SUP000235,2025-01-23 07:56:55,Billy Hughes,billy.hughes@hotmail.com,+44 7073770471,Phone,Accessibility,Resolved,17:35
SUPPORT,SUP000236,SUP000236,2025-01-23 08:49:03,Lesley Russell,lesley.russell@yahoo.com,+44 7118192166,Email,Refund request,Resolved,17:58
SUPPORT,SUP000237,SUP000237,2025-01-23 11:06:02,Dominic Barnett,,+44 7612418004,Phone,Refund request,Resolved,02:24
SUPPORT,SUP000238,SUP000238,2025-01-23 20:09:33,Garry Sharp,garry.sharp@yahoo.com,+44 7579239546,Email,Refund request,Resolved,11:37
SUPPORT,SUP000239,SUP000239,2025-01-23 21:27:36,Lewis Smith,lewis.smith@aol.com,+44 7203785297,Phone,Enquiry,Open,
SUPPORT,SUP000240,SUP000240,2025-01-23 21:32:58,Marc Finch,marc.finch@yahoo.fr,+44 7296987188,Email,Complaint,Resolved,04:56
SUPPORT,SUP000241,SUP000241,2025-01-24 00:11:46,Lynne King,lynne.king@gmail.com,+44 7993962674,Email,Refund request,Open,
SUPPORT,SUP000242,SUP000242,2025-01-24 00:20:52,Aimee Clark,,+44 7723741360,Phone,Enquiry,Resolved,11:26
SUPPORT,SUP000243,SUP000243,2025-01-24 00:56:22,Ronald Lynch,ronald.lynch@hotmail.fr,+44 7562957853,Email,Accessibility,Resolved,06:10
SUPPORT,SUP000244,SUP000244,2025-01-24 01:55:48,Pamela Noble,pamela.noble@yahoo.com,+44 7798004849,Email,Accessibility,Resolved,22:22
SUPPORT,SUP000245,SUP000245,2025-01-24 02:12:50,Marion Porter,marion.porter@hotmail.com,+44 7474163734,Email,Refund request,Resolved,31:31
SUPPORT,SUP000246,SUP000246,2025-01-24 03:21:29,Christopher Bell,christopher.bell@hotmail.com,+44 7033261043,Phone,Accessibility,Resolved,08:49
SUPPORT,SUP000247,SUP000247,2025-01-24 04:18:30,Jonathan Lyons,jonathan.lyons@aol.com,+44 7453158061,Email,Accessibility,Resolved,07:58
SUPPORT,SUP000248,SUP000248,2025-01-24 04:51:47,Glen Jones,glen.jones@yahoo.com,,Email,Refund request,Resolved,26:02
SUPPORT,SUP000249,SUP000249,2025-01-24 06:23:00,Alison Hall,alison.hall@yahoo.com,+44 7039760259,Email,Refund request,Open,
SUPPORT,SUP000250,SUP000250,2025-01-24 09:21:15,Lydia Ellis,lydia.ellis@gmail.com,+44 7741921131,Phone,Refund request,Open,
SUPPORT,SUP000251,SUP000251,2025-01-24 10:17:05,William Greenwood,william.greenwood@yahoo.com,+44 7936118585,Email,Enquiry,Resolved,04:50
SUPPORT,SUP000252,SUP000252,2025-01-24 11:38:56,AmberPotter,amber.potter@yahoo.com,+44 7354163565,Phone,Enquiry,Resolved,03:02
SUPPORT,SUP000253,SUP000253,2025-01-24 11:46:11,Barbara Mills,barbara.mills@gmail.com,+44 7871535080,Email,Accessibility,Resolved,05:58
SUPPORT,SUP000254,SUP000254,2025-01-24 13:04:43,Francesca Williams,francesca.williams@yahoo.com,+44 7053281332,Email,Complaint,Open,
SUPPORT,SUP000255,SUP000255,2025-01-24 15:41:26,Adam Cunningham,adam.cunningham@gmail.com,+44 7575787002,Email,Complaint,Resolved,25:50
SUPPORT,SUP000256,SUP000256,2025-01-24 20:29:01,Abigail Burns,abigail.burns@gmail.com,,Email,Accessibility,Resolved,06:45
SUPPORT,SUP000257,SUP000257,2025-01-24 22:16:20,Jamie Bird,jamie.bird@hotmail.com,+44 7636389260,Phone,Refund request,Resolved,13:12
SUPPORT,SUP000258,SUP000258,2025-01-25 01:26:04,Julia Francis,julia.francis@yahoo.com,+44 7761437968,Phone,Enquiry,Resolved,14:16
SUPPORT,SUP000259,SUP000259,2025-01-25 01:31:30,Stewart Black,stewart.black@yahoo.com,+44 7416935144,Email,Enquiry,Resolved,04:37
SUPPORT,SUP000260,SUP000260,2025-01-25 04:54:55,David Webb,david.webb@yahoo.com,+44 7831648004,Phone,Complaint,Resolved,36:21
SUPPORT,SUP000261,SUP000261,2025-01-25 05:02:27,Paula Walker,apula.walker@yahoo.com,+44 7606703784,Email,Complaint,Resolved,18:31
SUPPORT,SUP000262,SUP000262,2025-01-25 06:23:06,Alice Hill,alice.hill@orange.fr,+44 7659305904,Email,Refund request,Resolved,18:28
SUPPORT,SUP000263,SUP000263,2025-01-25 06:40:27,Carly Turner,carly.turner@hotmail.com,,Email,Complaint,Resolved,72:00
SUPPORT,SUP000264,SUP000264,2025-01-25 07:41:01,Sian Stewart,sian.stewart@yahoo.com,+44 7744235277,Email,Complaint,Resolved,17:32
SUPPORT,SUP000265,SUP000265,2025-01-25 09:57:00,Jeremy Clark,jeremy.clark@gmail.com,,Email,Refund request,Resolved,11:08
SUPPORT,SUP000266,SUP000266,2025-01-25 10:37:43,Lucy Young,lucy.young@yahoo.com,,Email,Refund request,Resolved,04:44
SUPPORT,SUP000267,SUP000267,2025-01-25 14:15:16,Dean Ward,dean.ward@hotmail.com,+44 7579259887,Email,Refund request,Open,
SUPPORT,SUP000268,SUP000268,2025-01-25 16:02:42,Karen Kelly,karen.kelly@hotmail.com,+44 7832102559,Email,Refund request,Resolved,39:59
SUPPORT,SUP000269,SUP000269,2025-01-25 17:00:40,Diane Walsh,diane.walsh@gmail.com,,Email,Enquiry,Resolved,00:46
SUPPORT,SUP000270,SUP000270,2025-01-25 18:42:47,Denis Turner,denis.turner@gmail.com,+44 7315684781,Email,Accessibility,Resolved,21:05
SUPPORT,SUP000271,SUP000271,2025-01-25 20:19:50,Rachael Houghton,,+44 7377841894,Phone,Accessibility,Resolved,08:02
SUPPORT,SUP000272,SUP000272,2025-01-26 02:12:49,Gary Wells,gary.wells@hotmail.com,+44 7052085579,Phone,Enquiry,Resolved,16:07
SUPPORT,SUP000273,SUP000273,2025-01-26 05:46:27,Bryan Benson,bryan.benson@yahoo.com,+44 7686238458,Email,Enquiry,Open,
SUPPORT,SUP000274,SUP000274,2025-01-26 08:57:54,Robert Slater,robert.slatr@gmail.com,+44 7675532659,Email,Enquiry,Resolved,03:45
SUPPORT,SUP000275,SUP000275,2025-01-26 13:43:56,Leigh Hale,leigh.hale@gmail.com,+44 7945266606,Email,Complaint,Resolved,18:44
SUPPORT,SUP000276,SUP000276,2025-01-26 13:50:36,Joshua Cox,joshua.cox@hotmail.com,+44 7191041153,Email,Accessibility,Open,
SUPPORT,SUP000277,SUP000277,2025-01-26 14:04:14,Holly Fox,,+44 7621838506,Phone,Refund request,Resolved,21:13
SUPPORT,SUP000278,SUP000278,2025-01-26 15:34:28,Anthony Adams,anthony.adams@gmail.com,+44 7262388472,Email,Refund request,Resolved,45:00
SUPPORT,SUP000279,SUP000279,2025-01-26 16:45:09,Alan Green,alan.green@hotmail.com,,Email,Complaint,Resolved,12:42
SUPPORT,SUP000280,SUP000280,2025-01-26 18:41:23,Kim Coates,kim.coates@hotmail.com,+44 7622264983,Email,Refund request,Resolved,12:24
SUPPORT,SUP000281,SUP000281,2025-01-26 22:03:51,Eileen Warner,eileen.warner@gmail.com,+44 7899117135,Phone,Accessibility,Resolved,15:33
SUPPORT,SUP000282,SUP000282,2025-01-27 02:05:21,Steven Fisher,steven.fisher@gmail.com,+44 7476901924,Phone,Complaint,Open,
SUPPORT,SUP000283,SUP000283,2025-01-27 06:04:25,Ben Chambers,ben.chambers@aol.com,+44 7186939113,Email,Enquiry,Open,
SUPPORT,SUP000284,SUP000284,2025-01-27 07:22:51,Ashleigh Hudson,ashleigh.hudson@hotmail.com,+44 7832376821,Email,Refund request,Resolved,15:50
SUPPORT,SUP000285,SUP000285,2025-01-27 07:57:48,Marcus Barker,marcus.barker@hotmail.com,+44 7769111706,Email,Refund request,Resolved,16:50
SUPPORT,SUP000286,SUP000286,2025-01-27 09:11:07,Shane Wood,shane.wood@yahoo.com,,Email,Complaint,Resolved,23:07
SUPPORT,SUP000287,SUP000287,2025-01-27 10:02:54,Jemma White,jemma.white@gmail.com,+44 7771705297,Phone,Complaint,Resolved,10:05
SUPPORT,SUP000288,SUP000288,2025-01-27 15:33:09,Jessica Hill,jessica.hill@hotmail.com,+44 7164905438,Email,Refund request,Resolved,02:27
SUPPORT,SUP000289,SUP000289,2025-01-27 16:17:16,Robin Day,robin.day@gmail.com,,Email,Refund request,Resolved,05:32
SUPPORT,SUP000290,SUP000290,2025-01-27 19:27:27,Jessica Cunningham,,+44 7977480521,Phone,Refund request,Resolved,24:28
SUPPORT,SUP000291,SUP000291,2025-01-27 20:34:20,Harriet Powell,harriet.powell@yahoo.com,+44 7461985689,Email,Refund request,Resolved,46:28
SUPPORT,SUP000292,SUP000292,2025-01-27 21:13:23,Joe Curis,joe.curtis@yahoo.com,+44 7908663694,Phone,Refund request,Resolved,03:43
SUPPORT,SUP000293,SUP000293,2025-01-27 21:53:07,Jordan Jones,jordan.jones@gmail.com,+44 7788746305,Email,Enquiry,Resolved,08:38
SUPPORT,SUP000294,SUP000294,2025-01-27 22:59:57,Dawn McLean,,+44 7060954438,Phone,Complaint,Resolved,14:33
SUPPORT,SUP000295,SUP000295,2025-01-28 02:29:11,Kathryn Black,kathryn.black@yahoo.com,,Email,Refund request,Resolved,15:49
SUPPORT,SUP000296,SUP000296,2025-01-28 05:13:25,Megan Pickering,megan.pickering@aol.com,+44 7330023588,Email,Complaint,Resolved,17:08
SUPPORT,SUP000297,SUP000297,2025-01-28 08:04:31,Sharon Chamberlain,sharon.chamberlain@gmail.com,,Email,Complaint,Resolved,00:20
SUPPORT,SUP000298,SUP000298,2025-01-28 08:21:45,Lee Knowles,lee.knowles@gmail.com,,Email,Enquiry,Open,
SUPPORT,SUP000299,SUP000299,2025-01-28 09:57:55,Sandra Reed,sandra.reed@yahoo.com,+44 7812316855,Email,Accessibility,Open,
SUPPORT,SUP000300,SUP000300,2025-01-28 11:29:38,Ellie Harvey,ellie.harvey@hotmail.com,+44 7638098078,Email,Refund request,Resolved,48:08
SUPPORT,SUP000301,SUP000301,2025-01-28 15:35:05,Kathleen Hodgson,kathleen.hodgson@msn.com,+44 7050130724,Email,Refund request,Resolved,05:28
SUPPORT,SUP000302,SUP000302,2025-01-28 15:37:57,Geoffrey Jones,geoffrey.jones@hotmail.com,,Email,Refund request,Resolved,30:55
SUPPORT,SUP000303,SUP000303,2025-01-28 17:11:10,Joyce Waters,,+44 7248610374,Phone,Accessibility,Resolved,18:00
SUPPORT,SUP000304,SUP000304,2025-01-28 19:19:27,Sarah Burton,sarah.burton@yahoo.fr,+44 7351189392,Email,Complaint,Resolved,41:53
SUPPORT,SUP000305,SUP000305,2025-01-28 22:59:40,Olivia Khan,olivia.khan@hotmail.co.uk,+44 7777597208,Phone,Enquiry,Resolved,02:55
SUPPORT,SUP000306,SUP000306,2025-01-29 00:12:13,Roegr Ward,roger.ward@yahoo.com,+44 7650442161,Email,Enquiry,Resolved,05:45
SUPPORT,SUP000307,SUP000307,2025-01-29 08:47:46,Ross Gardiner,,+44 7228034715,Phone,Refund request,Open,
SUPPORT,SUP000308,SUP000308,2025-01-29 12:12:54,Ross Fleming,ross.fleming@yahoo.com,+44 7217581019,Email,Accessibility,Resolved,15:57
SUPPORT,SUP000309,SUP000309,2025-01-29 15:19:15,Dean Allan,dean.allan@yahoo.com,+44 7313400721,Email,Enquiry,Resolved,03:53
SUPPORT,SUP000310,SUP000310,2025-01-29 15:34:54,Alice Berry,alice.berry@hotmail.com,,Email,Refund request,Resolved,28:48
SUPPORT,SUP000311,SUP000311,2025-01-29 17:24:55,Ruth White,ruth.white@yahoo.com,+44 7536081038,Phone,Complaint,Resolved,69:46
SUPPORT,SUP000312,SUP000312,2025-01-29 17:49:06,Rosemary Brown,rosemary.brown@yahoo.fr,+44 7421719999,Phone,Refund request,Resolved,32:13
SUPPORT,SUP000313,SUP000313,2025-01-29 19:44:47,Elizabeth Davison,elizabeth.davison@gmail.com,+44 7414353771,Email,Complaint,Resolved,14:49
SUPPORT,SUP000314,SUP000314,2025-01-29 20:33:20,Kieran White,kieran.white@yahoo.com,+44 7743157703,Email,Enquiry,Resolved,12:58
SUPPORT,SUP000315,SUP000315,2025-01-29 22:52:35,Emma Brown,emma.brown@wanadoo.fr,+44 7392278158,Phone,Refund request,Resolved,05:51
SUPPORT,SUP000316,SUP000316,2025-01-30 00:48:47,Kyle Ward,kyle.ward@gmail.com,+44 7309149313,Email,Complaint,Resolved,09:19
SUPPORT,SUP000317,SUP000317,2025-01-30 01:33:22,Kathryn Harvey,,+44 7045197043,Phone,Enquiry,Open,
SUPPORT,SUP000318,SUP000318,2025-01-30 03:04:56,Charlene Smith,charlene.smith@yahoo.com,+44 7831552306,Email,Accessibility,Resolved,26:27
SUPPORT,SUP000319,SUP000319,2025-01-30 05:51:37,Carol Elliott,carol.elliott@gmail.com,+44 7815392499,Phone,Accessibility,Resolved,01:38
SUPPORT,SUP000320,SUP000320,2025-01-30 08:09:08,Rebecca Evans,rebecca.evans@hotmail.com,+44 7140863963,Phone,Complaint,Resolved,03:38
SUPPORT,SUP000321,SUP000321,2025-01-30 09:23:22,Louise Stephens,louise.stephens@yahoo.com,+44 7536558347,Email,Refund request,Resolved,13:45
SUPPORT,SUP000322,SUP000322,2025-01-30 12:14:09,Christopher Barnes,christopher.barnes@hotmail.com,,Email,Enquiry,Resolved,04:10
SUPPORT,SUP000323,SUP000323,2025-01-30 17:11:08,Caroline Humphreys,caroline.humphreys@gmail.com,+44 7966314363,Email,Enquiry,Resolved,06:56
SUPPORT,SUP000324,SUP000324,2025-01-30 17:43:27,Gavin Hammond,gavin.hammond@yahoo.com,+44 7235993579,Email,Enquiry,Resolved,02:17
SUPPORT,SUP000325,SUP000325,2025-01-30 18:29:42,Leslie Nolan,leslie.nolan@gmail.com,+44 7153159298,Email,Complaint,Open,
SUPPORT,SUP000326,SUP000326,2025-01-30 19:07:33,Marcus Palmer,marcus.palmer@yahoo.com,+44 7430801670,Email,Accessibility,Resolved,15:36
SUPPORT,SUP000327,SUP000327,2025-01-30 21:47:22,Raymond Sharp,raymond.sharp@aol.com,+44 7114039677,Email,Refund request,Resolved,12:20
SUPPORT,SUP000328,SUP000328,2025-01-30 22:47:35,Amber Rogers,,+44 7801568976,Phone,Complaint,Resolved,22:09
SUPPORT,SUP000329,SUP000329,2025-01-31 02:10:22,Lauren Howard,lauren.howard@gmail.com,,Email,Accessibility,Open,
SUPPORT,SUP000330,SUP000330,2025-01-31 04:28:26,Stephanie Lee,stephanie.lee2@gmail.com,+44 7853688047,Phone,Refund request,Open,
SUPPORT,SUP000331,SUP000331,2025-01-31 04:49:46,Judith Palmer,judith.pamler@aol.com,,Email,Accessibility,Resolved,04:31
SUPPORT,SUP000332,SUP000332,2025-01-31 06:01:37,Hazel Wilson,hazel.wilson@wanadoo.fr,+44 7570445876,Email,Complaint,Resolved,48:55
SUPPORT,SUP000333,SUP000333,2025-01-31 06:03:58,Derek Smith,derek.msith@gmail.com,,Email,Refund request,Resolved,27:06
SUPPORT,SUP000334,SUP000334,2025-01-31 07:59:15,Kate Pearson,kate.pearson@gmail.com,,Email,Enquiry,Resolved,08:32
SUPPORT,SUP000335,SUP000335,2025-01-31 11:01:19,Scott Smith,scott.smih@gmail.com,,Email,Refund request,Resolved,09:48
SUPPORT,SUP000336,SUP000336,2025-01-31 12:16:00,Tina O'Connor,tina.oconnor@msn.com,+44 7736276837,Phone,Accessibility,Resolved,19:22
SUPPORT,SUP000337,SUP000337,2025-01-31 12:26:54,Louise Bennett,louise.bennett@wanadoo.fr,+44 7344353764,Phone,Refund request,Resolved,28:12
SUPPORT,SUP000338,SUP000338,2025-01-31 17:56:01,Shane Gray,shane.gray@yahoo.com,,Email,Refund request,Open,
SUPPORT,SUP000339,SUP000339,2025-01-31 19:24:13,Philip Hooper,philip.hooper@aol.com,+44 7153379028,Email,Enquiry,Resolved,06:56
SUPPORT,SUP000340,SUP000340,2025-01-31 21:56:51,Hannah Thompson,hannah.thompson@yahoo.com,+44 7956578062,Email,Complaint,Open,
SUPPORT,SUP000341,SUP000341,2025-01-31 22:49:08,Joyce Berry,joyce.berry@hotmail.com,+44 7344885848,Email,Enquiry,Resolved,13:44
SUPPORT,SUP000342,SUP000342,2025-02-01 02:16:14,Bradley Smith,bradley.smith@yahoo.com,,Email,Complaint,Resolved,28:28
SUPPORT,SUP000343,SUP000343,2025-02-01 02:19:11,Cheryl Brown,cheryl.brown@yahoo.com,,Email,Enquiry,Resolved,04:41
SUPPORT,SUP000344,SUP000344,2025-02-01 02:53:03,Alice Cooper,,+44 7741402871,Phone,Complaint,Resolved,08:35
SUPPORT,SUP000345,SUP000345,2025-02-01 03:00:42,Shane Davidson,sahne.davidson@hotmail.com,,Email,Accessibility,Resolved,13:50
SUPPORT,SUP000346,SUP000346,2025-02-01 04:17:27,Joseph Davey,joseph.davey@hotmail.com,+44 7687916512,Email,Refund request,Resolved,17:48
SUPPORT,SUP000347,SUP000347,2025-02-01 11:15:57,Keith Davison,keith.davison@aol.com,+44 7774266294,Email,Refund request,Resolved,16:06
SUPPORT,SUP000348,SUP000348,2025-02-01 12:30:10,Colin Andrews,colin.andrews@yahoo.com,+44 7963249208,Email,Refund request,Open,
SUPPORT,SUP000349,SUP000349,2025-02-01 13:15:29,Marian Nicholls,marian.nicholls@msn.com,+44 7588605624,Email,Accessibility,Resolved,13:23
SUPPORT,SUP000350,SUP000350,2025-02-01 13:27:42,Luke Reid,luke.reid@hotmail.com,+44 7140581922,Email,Complaint,Open,
SUPPORT,SUP000351,SUP000351,2025-02-01 17:37:29,Kathryn Allen,kathryn.allen@yahoo.com,+44 7785779108,Email,Accessibility,Resolved,03:20
