source_system,source_record_id,crm_customer_id,transaction_id,marketing_contact_id,session_id,support_ticket_id,portal_user_id,linked_transaction_id,first_name_raw,surname_raw,full_name_raw,email_raw,phone_raw,address_raw,postcode_raw,date_of_birth_raw,first_name_normalised,surname_normalised,full_name_normalised,email_normalised,phone_normalised,address_normalised,postcode_normalised,date_of_birth_normalised,record_created_date,preferred_contact_channel,first_name,surname,date_of_birth,email,telephone_number,address,postcode
CRM,CRM000062,CRM000062,,,,,USR000038,,Hazel,Shah,Hazel Shah,hazel.shah@yahoo.com,+44 7754 573138,"Flat 01R, Sutton Port, London",N1 1QC,1964-02-01,hazel,shah,hazelshah,hazel.shah@yahoo.com,07754573138,flat 01r sutton port london,N11QC,1964-02-01,2025-05-31,Email,Hazel,Shah,1964-02-01,hazel.shah@yahoo.com,+44 7754 573138,"Flat 01R, Sutton Port, London",N1 1QC
CRM,CRM000063,CRM000063,,,,,USR000039,,Diane,Johnson,Diane Johnson,diane.johnson@msn.com,+44 7902369920,"Studio 68, Cooper Fork, Bradford",BD1 6LB,1989-06-04,diane,johnson,dianejohnson,diane.johnson@msn.com,07902369920,studio 68 cooper fork bradford,BD16LB,1989-06-04,2022-10-31,Email,Diane,Johnson,1989-06-04,diane.johnson@msn.com,+44 7902369920,"Studio 68, Cooper Fork, Bradford",BD1 6LB
CRM,CRM000064,CRM000064,,,,,,,Ann,Ball,Ann Ball,ann.ball@hotmail.com,+44 7406214113,"Studio 40, Brown Fork, Birmingham",B1 8UB,2002-11-03,ann,ball,annball,ann.ball@hotmail.com,07406214113,studio 40 brown fork birmingham,B18UB,2002-11-03,2022-04-30,Email,Ann,Ball,2002-11-03,ann.ball@hotmail.com,+44 7406214113,"Studio 40, Brown Fork, Birmingham",B1 8UB
CRM,CRM000065,CRM000065,,,,,USR000040,,Joanna,Gordon,Joanna Gordon,JOANNA.GORDON@YAHOO.COM,+44 7478613263,"Studio 1, Murphy Cove, Edinburgh",EH1 9TO,1953-08-09,joanna,gordon,joannagordon,joanna.gordon@yahoo.com,07478613263,studio 1 murphy cove edinburgh,EH19TO,1953-08-09,2020-10-24,Email,Joanna,Gordon,1953-08-09,JOANNA.GORDON@YAHOO.COM,+44 7478613263,"Studio 1, Murphy Cove, Edinburgh",EH1 9TO
CRM,CRM000066,CRM000066,,,,,,,Nigel,Kirby,Nigel Kirby,nigel.kirby@yahoo.com,+44 7698061836,"Studio 94, Holmes Village, London",NW1 1VQ,1974-02-01,nigel,kirby,nigelkirby,nigel.kirby@yahoo.com,07698061836,studio 94 holmes village london,NW11VQ,1974-02-01,2023-08-13,Email,Nigel,Kirby,1974-02-01,nigel.kirby@yahoo.com,+44 7698061836,"Studio 94, Holmes Village, London",NW1 1VQ
CRM,CRM000067,CRM000067,,,,,,,Jay,Hutchinson,Jay Hutchinson,JAY.HUTCHINSON@YAHOO.FR,+44 7620658247,"79 King Station, Harrogate",HG1 3VY,1942-05-29,jay,hutchinson,jayhutchinson,jay.hutchinson@yahoo.fr,07620658247,79 king station harrogate,HG13VY,1942-05-29,2022-03-17,Email,Jay,Hutchinson,1942-05-29,JAY.HUTCHINSON@YAHOO.FR,+44 7620658247,"79 King Station, Harrogate",HG1 3VY
CRM,CRM000068,CRM000068,,,,,,,Hollie,Gill,Hollie Gill,hollie.gill@yahoo.com,+44 7106316493,"Flat 50, Frank Divide, Edinburgh",EH1 4XQ,1952-03-08,hollie,gill,holliegill,hollie.gill@yahoo.com,07106316493,flat 50 frank divide edinburgh,EH14XQ,1952-03-08,2021-06-15,Telephone,Hollie,Gill,1952-03-08,hollie.gill@yahoo.com,+44 7106316493,"Flat 50, Frank Divide, Edinburgh",EH1 4XQ
CRM,CRM000069,CRM000069,,,,,USR000041,,Rosemary,Brown,Rosemary Brown,ROSEMARY.BROWN@YAHOO.FR,,"898 Williams Spurs, Cardiff",CF10 1QN,1973-06-10,rosemary,brown,rosemarybrown,rosemary.brown@yahoo.fr,,898 williams spurs cardiff,CF101QN,1973-06-10,2018-01-02,Email,Rosemary,Brown,1973-06-10,ROSEMARY.BROWN@YAHOO.FR,,"898 Williams Spurs, Cardiff",CF10 1QN
CRM,CRM000070,CRM000070,,,,,USR000042,,Leslie,Jones,Leslie Jones,leslie.jones@gmail.com,+44 7757669051,"53 Nicholson Forge, Preston",PR1 7UP,1960-02-20,leslie,jones,lesliejones,leslie.jones@gmail.com,07757669051,53 nicholson forge preston,PR17UP,1960-02-20,2025-01-13,Telephone,Leslie,Jones,1960-02-20,leslie.jones@gmail.com,+44 7757669051,"53 Nicholson Forge, Preston",PR1 7UP
CRM,CRM000071,CRM000071,,,,,USR000043,,Janice,Campbell,Janice Campbell,janice.campbell@yahoo.com,+44 7916580466,"758 Gerard Coves, Nottingham",NG1 7SO,1997-03-29,janice,campbell,janicecampbell,janice.campbell@yahoo.com,07916580466,758 gerard coves nottingham,NG17SO,1997-03-29,2019-09-12,Email,Janice,Campbell,1997-03-29,janice.campbell@yahoo.com,+44 7916580466,"758 Gerard Coves, Nottingham",NG1 7SO
CRM,CRM000072,CRM000072,,,,,USR000044,,Melissa,Wright,Melissa Wright,melissa.wright2@gmail.com,07203136965,"Flat 95u, Donald Lane, Sheffield",S1 7AL,1980-05-11,melissa,wright,melissawright,melissa.wright2@gmail.com,07203136965,flat 95u donald lane sheffield,S17AL,1980-05-11,2025-05-19,Mail,Melissa,Wright,1980-05-11,melissa.wright2@gmail.com,07203136965,"Flat 95u, Donald Lane, Sheffield",S1 7AL
CRM,CRM000073,CRM000073,,,,,,,Toby,Wong,Toby Wong,toby.wong@gmail.com,+44 7285085503,"Flat 7, Eleanor Court, Bournemouth",BH1 2WY,1989-02-11,toby,wong,tobywong,toby.wong@gmail.com,07285085503,flat 7 eleanor court bournemouth,BH12WY,1989-02-11,2018-07-21,Email,Toby,Wong,1989-02-11,toby.wong@gmail.com,+44 7285085503,"Flat 7, Eleanor Court, Bournemouth",BH1 2WY
CRM,CRM000074,CRM000074,,,,,,,Marie,Harris,Marie Harris,marie.harris@hotmail.com,+44 7240442531,"Flat 8, Frances Skyway, Ipswich",IP1 8YR,1969-11-22,marie,harris,marieharris,marie.harris@hotmail.com,07240442531,flat 8 frances skyway ipswich,IP18YR,1969-11-22,2021-11-27,Telephone,Marie,Harris,1969-11-22,marie.harris@hotmail.com,+44 7240442531,"Flat 8, Frances Skyway, Ipswich",IP1 8YR
CRM,CRM000075,CRM000075,,,,,USR000045,,Alexander,Cross,Alexander Cross,alexander.cross@gmail.com,+44 7658430773,"695 Smith Parkway, Nottingham",NG1 5DY,1953-10-04,alexander,cross,alexandercross,alexander.cross@gmail.com,07658430773,695 smith parkway nottingham,NG15DY,1953-10-04,2023-11-02,Mail,Alexander,Cross,1953-10-04,alexander.cross@gmail.com,+44 7658430773,"695 Smith Parkway, Nottingham",NG1 5DY
CRM,CRM000076,CRM000076,,,,,,,Harry,Price,Harry Price,harry.price@gmail.com,+44 7258307910,"3 Gray Gardens, Aberystwyth",SY23 4OL,1965-05-06,harry,price,harryprice,harry.price@gmail.com,07258307910,3 gray gardens aberystwyth,SY234OL,1965-05-06,2022-02-28,Telephone,Harry,Price,1965-05-06,harry.price@gmail.com,+44 7258307910,"3 Gray Gardens, Aberystwyth",SY23 4OL
CRM,CRM000077,CRM000077,,,,,USR000046,,Lauren,Hall,Lauren Hall,lauren.hall@gmail.com,+44 7303823907,"Studio 98Z, Connor Club, Leeds",LS1 3WI,1990-04-22,lauren,hall,laurenhall,lauren.hall@gmail.com,07303823907,studio 98z connor club leeds,LS13WI,1990-04-22,2025-06-26,Email,Lauren,Hall,1990-04-22,lauren.hall@gmail.com,+44 7303823907,"Studio 98Z, Connor Club, Leeds",LS1 3WI
CRM,CRM000078,CRM000078,,,,,USR000047,,Victoria,Price,Victoria Price,victoria.price@yahoo.com,+44 7202079179,"11 Newton Land, Harrogate",HG1 8ZN,1982-11-13,victoria,price,victoriaprice,victoria.price@yahoo.com,07202079179,11 newton land harrogate,HG18ZN,1982-11-13,2023-12-31,Telephone,Victoria,Price,1982-11-13,victoria.price@yahoo.com,+44 7202079179,"11 Newton Land, Harrogate",HG1 8ZN
CRM,CRM000079,CRM000079,,,,,,,Lee,Kemp,Lee Kemp,lee.kemp@gmail.com,+44 7610254554,"Flat 3, Sanders Station, Southampton",SO140UP,1995-04-20,lee,kemp,leekemp,lee.kemp@gmail.com,07610254554,flat 3 sanders station southampton,SO140UP,1995-04-20,2022-03-09,Email,Lee,Kemp,1995-04-20,lee.kemp@gmail.com,+44 7610254554,"Flat 3, Sanders Station, Southampton",SO140UP
CRM,CRM000080,CRM000080,,,,,USR000048,,Dawn,King,Dawn King,dawn.king@aol.com,+44 7704 389634,"1 Armstrong Unions, Derry",BT485OW,1985-11-03,dawn,king,dawnking,dawn.king@aol.com,07704389634,1 armstrong unions derry,BT485OW,1985-11-03,2023-09-08,Telephone,Dawn,King,1985-11-03,dawn.king@aol.com,+44 7704 389634,"1 Armstrong Unions, Derry",BT485OW
CRM,CRM000081,CRM000081,,,,,,,Robin,Hall,Robin Hall,robin.hall@yahoo.com,+44 7553712342,"3 Kerry Greens, Peterborough",PE1 4MS,1954-07-09,robin,hall,robinhall,robin.hall@yahoo.com,07553712342,3 kerry greens peterborough,PE14MS,1954-07-09,2024-07-01,Email,Robin,Hall,1954-07-09,robin.hall@yahoo.com,+44 7553712342,"3 Kerry Greens, Peterborough",PE1 4MS
CRM,CRM000082,CRM000082,,,,,USR000049,,Callum,Newman,Callum Newman,callum.newman@yahoo.com,+44 7107309991,,G12VQ,1974-06-30,callum,newman,callumnewman,callum.newman@yahoo.com,07107309991,,G12VQ,1974-06-30,2025-04-04,Email,Callum,Newman,1974-06-30,callum.newman@yahoo.com,+44 7107309991,,G12VQ
CRM,CRM000083,CRM000083,,,,,USR000050,,Emma,Taylor,Emma Taylor,emma.taylor@yahoo.com,+44 7745163262,"Studio 4, Fiona Tunnel, Reading",RG1 0EP,2004-08-08,emma,taylor,emmataylor,emma.taylor@yahoo.com,07745163262,studio 4 fiona tunnel reading,RG10EP,2004-08-08,2023-08-13,Email,Emma,Taylor,2004-08-08,emma.taylor@yahoo.com,+44 7745163262,"Studio 4, Fiona Tunnel, Reading",RG1 0EP
CRM,CRM000084,CRM000084,,,,,USR000051,,Hayley,Hammond,Hayley Hammond,hayley.hammond@orange.fr,,"732 Christopher Bridge, Aberystwyth",SY23 1GU,1999-06-16,hayley,hammond,hayleyhammond,hayley.hammond@orange.fr,,732 christopher bridge aberystwyth,SY231GU,1999-06-16,2025-04-19,Email,Hayley,Hammond,1999-06-16,hayley.hammond@orange.fr,,"732 Christopher Bridge, Aberystwyth",SY23 1GU
CRM,CRM000085,CRM000085,,,,,USR000052,,Catherine,Thompson,Catherine Thompson,catherine.thompson@gmail.com,,"86 Lorraine Drive, London",W1 7DX,1955-10-04,catherine,thompson,catherinethompson,catherine.thompson@gmail.com,,86 lorraine drive london,W17DX,1955-10-04,2020-11-27,Mail,Catherine,Thompson,1955-10-04,catherine.thompson@gmail.com,,"86 Lorraine Drive, London",W1 7DX
CRM,CRM000086,CRM000086,,,,,,,Barbara,Green,Barbara Green,barbara.green@gmail.com,+44 7362590666,"Flat 33Q, Annette Knolls, Northampton",NN1 5FZ,1957-04-13,barbara,green,barbaragreen,barbara.green@gmail.com,07362590666,flat 33q annette knolls northampton,NN15FZ,1957-04-13,2021-05-18,Telephone,Barbara,Green,1957-04-13,barbara.green@gmail.com,+44 7362590666,"Flat 33Q, Annette Knolls, Northampton",NN1 5FZ
CRM,CRM000087,CRM000087,,,,,,,rGaham,Gardner,rGaham Gardner,graham.gardner@gmail.com,+44 7340706414,"63 Mills Island, Swansea",SA1 1VM,1977-06-03,rgaham,gardner,rgahamgardner,graham.gardner@gmail.com,07340706414,63 mills island swansea,SA11VM,1977-06-03,2020-06-21,Email,rGaham,Gardner,1977-06-03,graham.gardner@gmail.com,+44 7340706414,"63 Mills Island, Swansea",SA1 1VM
CRM,CRM000088,CRM000088,,,,,,,Kenneth,Webb,Kenneth Webb,kenneth.webb@gmail.com,+44 7827987489,"1 Smith Place, Derby",DE1 7ZO,1998-02-11,kenneth,webb,kennethwebb,kenneth.webb@gmail.com,07827987489,1 smith place derby,DE17ZO,1998-02-11,2021-05-16,Email,Kenneth,Webb,1998-02-11,kenneth.webb@gmail.com,+44 7827987489,"1 Smith Place, Derby",DE1 7ZO
CRM,CRM000089,CRM000089,,,,,,,Marilyn,Gibson,Marilyn Gibson,marilyn.gibson@yahoo.com,+44 7603179029,"Studio 75, Adrian Streets, Hull",HU1 8LR,1983-02-07,marilyn,gibson,marilyngibson,marilyn.gibson@yahoo.com,07603179029,studio 75 adrian streets hull,HU18LR,1983-02-07,2024-10-28,Email,Marilyn,Gibson,1983-02-07,marilyn.gibson@yahoo.com,+44 7603179029,"Studio 75, Adrian Streets, Hull",HU1 8LR
CRM,CRM000090,CRM000090,,,,,,,Leslie,Nolan,Leslie Nolan,leslie.nolan@gmail.com,+44 7153159298,"Flat 3, Anthony Mills, Northampton",NN1 1GO,1968-11-08,leslie,nolan,leslienolan,leslie.nolan@gmail.com,07153159298,flat 3 anthony mills northampton,NN11GO,1968-11-08,2022-06-19,Telephone,Leslie,Nolan,1968-11-08,leslie.nolan@gmail.com,+44 7153159298,"Flat 3, Anthony Mills, Northampton",NN1 1GO
CRM,CRM000091,CRM000091,,,,,,,Amber,Simmons,Amber Simmons,amber.simmons@yahoo.com,+447196216993,"990 Wright Underpass, Luton",LU1 8LB,1970-04-07,amber,simmons,ambersimmons,amber.simmons@yahoo.com,07196216993,990 wright underpass luton,LU18LB,1970-04-07,2024-06-14,Email,Amber,Simmons,1970-04-07,amber.simmons@yahoo.com,+447196216993,"990 Wright Underpass, Luton",LU1 8LB
CRM,CRM000092,CRM000092,,,,,,,Glenn,Price,Glenn Price,glenn.price@gmail.com,+44 7070294342,"Studio 5, Watts Vista, Bradford",BD1 0XZ,1973-10-14,glenn,price,glennprice,glenn.price@gmail.com,07070294342,studio 5 watts vista bradford,BD10XZ,1973-10-14,2020-02-07,Email,Glenn,Price,1973-10-14,glenn.price@gmail.com,+44 7070294342,"Studio 5, Watts Vista, Bradford",BD1 0XZ
CRM,CRM000093,CRM000093,,,,,USR000053,,Reece,Pickering,Reece Pickering,reece.pickering@gmail.com,+44 7458049920,"Flat 19I, Danny Villages, Lincoln",LN1 6YN,1987-10-20,reece,pickering,reecepickering,reece.pickering@gmail.com,07458049920,flat 19i danny villages lincoln,LN16YN,1987-10-20,2025-01-28,Email,Reece,Pickering,1987-10-20,reece.pickering@gmail.com,+44 7458049920,"Flat 19I, Danny Villages, Lincoln",LN1 6YN
CRM,CRM000094,CRM000094,,,,,,,Kevin,Holt,Kevin Holt,kevin.holt@hotmail.com,+44 7244450949,"Flat 59K, Elliot Island, Leeds",LS1 7JX,1983-01-18,kevin,holt,kevinholt,kevin.holt@hotmail.com,07244450949,flat 59k elliot island leeds,LS17JX,1983-01-18,2019-08-01,Email,Kevin,Holt,1983-01-18,kevin.holt@hotmail.com,+44 7244450949,"Flat 59K, Elliot Island, Leeds",LS1 7JX
CRM,CRM000095,CRM000095,,,,,,,Rachel,Miah,Rachel Miah,rachel.miah@yahoo.com,07259634280,"Flat 60F, Howell Island, Brighton",BN1 9MX,1992-05-01,rachel,miah,rachelmiah,rachel.miah@yahoo.com,07259634280,flat 60f howell island brighton,BN19MX,1992-05-01,2020-03-03,Email,Rachel,Miah,1992-05-01,rachel.miah@yahoo.com,07259634280,"Flat 60F, Howell Island, Brighton",BN1 9MX
CRM,CRM000096,CRM000096,,,,,USR000054,,Janice,Davison,Janice Davison,janice.davison@gmail.com,+44 7715048289,"Studio 75, Richardson Junction, Edinburgh",EH1 7AL,1970-01-27,janice,davison,janicedavison,janice.davison@gmail.com,07715048289,studio 75 richardson junction edinburgh,EH17AL,1970-01-27,2025-06-16,Email,Janice,Davison,1970-01-27,janice.davison@gmail.com,+44 7715048289,"Studio 75, Richardson Junction, Edinburgh",EH1 7AL
CRM,CRM000097,CRM000097,,,,,USR000055,,Dominic,Williams,Dominic Williams,,+44 7585009269,"98 Powell Throughway, Oxford",OX1 7DC,1979-11-15,dominic,williams,dominicwilliams,,07585009269,98 powell throughway oxford,OX17DC,1979-11-15,2019-10-20,Telephone,Dominic,Williams,1979-11-15,,+44 7585009269,"98 Powell Throughway, Oxford",OX1 7DC
CRM,CRM000098,CRM000098,,,,,USR000056,,Graham,Williams,Graham Williams,graham.williams@gmail.com,+44 7438858735,"32 Lawrence Pines, Bangor",LL57 5PG,1977-09-14,graham,williams,grahamwilliams,graham.williams@gmail.com,07438858735,32 lawrence pines bangor,LL575PG,1977-09-14,2025-03-15,Email,Graham,Williams,1977-09-14,graham.williams@gmail.com,+44 7438858735,"32 Lawrence Pines, Bangor",LL57 5PG
CRM,CRM000099,CRM000099,,,,,,,Graham,Blake,Graham Blake,graham.blake@aol.com,+44 7140 069622,"89 Sylvia Orchard, Guildford",GU1 1RA,1972-05-27,graham,blake,grahamblake,graham.blake@aol.com,07140069622,89 sylvia orchard guildford,GU11RA,1972-05-27,2021-12-28,Email,Graham,Blake,1972-05-27,graham.blake@aol.com,+44 7140 069622,"89 Sylvia Orchard, Guildford",GU1 1RA
CRM,CRM000100,CRM000100,,,,,USR000057,,Leigh,Carroll,Leigh Carroll,leigh.carroll@hotmail.com,+44 7397764297,"502 Martin Wall, Harrogate",HG14HG,1989-03-22,leigh,carroll,leighcarroll,leigh.carroll@hotmail.com,07397764297,502 martin wall harrogate,HG14HG,1989-03-22,2025-09-22,Telephone,Leigh,Carroll,1989-03-22,leigh.carroll@hotmail.com,+44 7397764297,"502 Martin Wall, Harrogate",HG14HG
CRM,CRM000101,CRM000101,,,,,USR000058,,Kate,Scott,Kate Scott,kate.scott@hotmail.com,+44 7696 331005,"Studio 3, Victor Dam, Bangor",LL57 3DQ,1951-01-21,kate,scott,katescott,kate.scott@hotmail.com,07696331005,studio 3 victor dam bangor,LL573DQ,1951-01-21,2023-05-09,Telephone,Kate,Scott,1951-01-21,kate.scott@hotmail.com,+44 7696 331005,"Studio 3, Victor Dam, Bangor",LL57 3DQ
CRM,CRM000102,CRM000102,,,,,USR000059,,Josh,Lee,Josh Lee,josh.lee@hotmail.com,+44 7349869815,"Flat 58B, Blake Drive, London",SW1 1SW,1980-11-24,josh,lee,joshlee,josh.lee@hotmail.com,07349869815,flat 58b blake drive london,SW11SW,1980-11-24,2022-02-27,Email,Josh,Lee,1980-11-24,josh.lee@hotmail.com,+44 7349869815,"Flat 58B, Blake Drive, London",SW1 1SW
CRM,CRM000103,CRM000103,,,,,,,Simon,Harris,Simon Harris,simon.harris@gmail.com,+44 7117364657,"Studio 1, Martin Flat, Southampton",SO14 2EF,1999-05-18,simon,harris,simonharris,simon.harris@gmail.com,07117364657,studio 1 martin flat southampton,SO142EF,1999-05-18,2021-01-31,Mail,Simon,Harris,1999-05-18,simon.harris@gmail.com,+44 7117364657,"Studio 1, Martin Flat, Southampton",SO14 2EF
CRM,CRM000104,CRM000104,,,,,,,Maria,Willis,Maria Willis,maria.willis@hotmail.com,+44 7444790922,"Studio 13, Scott Center, Bournemouth",BH1 3WM,1992-12-10,maria,willis,mariawillis,maria.willis@hotmail.com,07444790922,studio 13 scott center bournemouth,BH13WM,1992-12-10,2024-05-05,Telephone,Maria,Willis,1992-12-10,maria.willis@hotmail.com,+44 7444790922,"Studio 13, Scott Center, Bournemouth",BH1 3WM
CRM,CRM000105,CRM000105,,,,,,,Frederick,Holloway,Frederick Holloway,frederick.holloway@hotmail.com,+44 7416251012,"Studio 78, Caroline Turnpike, Manchester",M1 8EI,1985-01-26,frederick,holloway,frederickholloway,frederick.holloway@hotmail.com,07416251012,studio 78 caroline turnpike manchester,M18EI,1985-01-26,2025-06-05,Email,Frederick,Holloway,1985-01-26,frederick.holloway@hotmail.com,+44 7416251012,"Studio 78, Caroline Turnpike, Manchester",M1 8EI
CRM,CRM000106,CRM000106,,,,,,,George,Tyler,George Tyler,george.tyler@gmail.com,+44 7532153030,"Flat 70, King Fork, Stoke-on-Trent",ST1 1ZY,2006-03-29,george,tyler,georgetyler,george.tyler@gmail.com,07532153030,flat 70 king fork stoke on trent,ST11ZY,2006-03-29,2024-10-03,Telephone,George,Tyler,2006-03-29,george.tyler@gmail.com,+44 7532153030,"Flat 70, King Fork, Stoke-on-Trent",ST1 1ZY
CRM,CRM000107,CRM000107,,,,,,,Kieran,Taylor,Kieran Taylor,,+44 7746 273233,"3 Barnes Radial, London",W1 5YJ,1987-10-31,kieran,taylor,kierantaylor,,07746273233,3 barnes radial london,W15YJ,1987-10-31,2020-08-04,Mail,Kieran,Taylor,1987-10-31,,+44 7746 273233,"3 Barnes Radial, London",W1 5YJ
CRM,CRM000108,CRM000108,,,,,USR000060,,Charlie,Davies,Charlie Davies,,+44 7133068011,"Flat 74u, Iqbal Summit, London",SW1 4AS,1978-01-12,charlie,davies,charliedavies,,07133068011,flat 74u iqbal summit london,SW14AS,1978-01-12,2019-11-10,Telephone,Charlie,Davies,1978-01-12,,+44 7133068011,"Flat 74u, Iqbal Summit, London",SW1 4AS
CRM,CRM000109,CRM000109,,,,,,,Malcolm,Jones,Malcolm Jones,malcolm.jones2@yahoo.com,+44 7068827415,"Studio 57, Michael Spurs, Cardiff",CF10 8YW,1969-11-07,malcolm,jones,malcolmjones,malcolm.jones2@yahoo.com,07068827415,studio 57 michael spurs cardiff,CF108YW,1969-11-07,2024-07-14,Telephone,Malcolm,Jones,1969-11-07,malcolm.jones2@yahoo.com,+44 7068827415,"Studio 57, Michael Spurs, Cardiff",CF10 8YW
CRM,CRM000110,CRM000110,,,,,USR000061,,Ricky,Davidson,Ricky Davidson,ricky.davidson@orange.fr,+44 7499392454,"Flat 26p, Smith Trail, Oxford",OX1 2VF,1972-02-21,ricky,davidson,rickydavidson,ricky.davidson@orange.fr,07499392454,flat 26p smith trail oxford,OX12VF,1972-02-21,2022-12-07,Mail,Ricky,Davidson,1972-02-21,ricky.davidson@orange.fr,+44 7499392454,"Flat 26p, Smith Trail, Oxford",OX1 2VF
CRM,CRM000111,CRM000111,,,,,USR000062,,Allan,Jenkins,Allan Jenkins,allan.jenkins@yahoo.com,0044 7380738377,"939 Graham Union, Carlisle",CA1 6KC,1966-02-18,allan,jenkins,allanjenkins,allan.jenkins@yahoo.com,07380738377,939 graham union carlisle,CA16KC,1966-02-18,2018-06-22,Telephone,Allan,Jenkins,1966-02-18,allan.jenkins@yahoo.com,0044 7380738377,"939 Graham Union, Carlisle",CA1 6KC
CRM,CRM000112,CRM000112,,,,,,,Raymond,Walker,Raymond Walker,raymond.walker@yahoo.fr,+44 7477838129,"50 Armstrong Drives, Shrewsbury",SY1 6CB,1944-09-11,raymond,walker,raymondwalker,raymond.walker@yahoo.fr,07477838129,50 armstrong drives shrewsbury,SY16CB,1944-09-11,2022-01-05,Telephone,Raymond,Walker,1944-09-11,raymond.walker@yahoo.fr,+44 7477838129,"50 Armstrong Drives, Shrewsbury",SY1 6CB
CRM,CRM000113,CRM000113,,,,,USR000063,,Heater,Reid,Heater Reid,heather.reid@hotmail.com,+44 7069538532,"Flat 68A, Jones Trail, Bristol",BS1 4OQ,2000-02-14,heater,reid,heaterreid,heather.reid@hotmail.com,07069538532,flat 68a jones trail bristol,BS14OQ,2000-02-14,2024-02-11,Email,Heater,Reid,2000-02-14,heather.reid@hotmail.com,+44 7069538532,"Flat 68A, Jones Trail, Bristol",BS1 4OQ
CRM,CRM000114,CRM000114,,,,,USR000064,,Kerry,Wilson,Kerry Wilson,kerry.wilson@gmail.com,07280158015,"15 Dawson Overpass, Ipswich",IP1 3TF,1967-05-11,kerry,wilson,kerrywilson,kerry.wilson@gmail.com,07280158015,15 dawson overpass ipswich,IP13TF,1967-05-11,2025-05-16,Telephone,Kerry,Wilson,1967-05-11,kerry.wilson@gmail.com,07280158015,"15 Dawson Overpass, Ipswich",IP1 3TF
CRM,CRM000115,CRM000115,,,,,USR000065,,Rachael,Allen,Rachael Allen,rachael.allen@gmail.com,+44 7563337512,"Studio 50I, Brian Field, Preston",PR1 5AZ,1961-08-31,rachael,allen,rachaelallen,rachael.allen@gmail.com,07563337512,studio 50i brian field preston,PR15AZ,1961-08-31,2023-01-24,Email,Rachael,Allen,1961-08-31,rachael.allen@gmail.com,+44 7563337512,"Studio 50I, Brian Field, Preston",PR1 5AZ
CRM,CRM000116,CRM000116,,,,,USR000066,,Jordan,Watson,Jordan Watson,jordan.watson@yahoo.com,,"44 Hopkins Motorway, Lisburn",BT27 2AX,1991-06-13,jordan,watson,jordanwatson,jordan.watson@yahoo.com,,44 hopkins motorway lisburn,BT272AX,1991-06-13,2019-07-03,Email,Jordan,Watson,1991-06-13,jordan.watson@yahoo.com,,"44 Hopkins Motorway, Lisburn",BT27 2AX
CRM,CRM000117,CRM000117,,,,,,,Frances,Read,Frances Read,frances.read@yahoo.com,+44 7392270278,"Studio 54f, White Burg, Stoke-on-Trent",ST1 3FR,1958-07-31,frances,read,francesread,frances.read@yahoo.com,07392270278,studio 54f white burg stoke on trent,ST13FR,1958-07-31,2023-11-26,Email,Frances,Read,1958-07-31,frances.read@yahoo.com,+44 7392270278,"Studio 54f, White Burg, Stoke-on-Trent",ST1 3FR
CRM,CRM000118,CRM000118,,,,,USR000067,,Lee,Rogers,Lee Rogers,lee.rogers@yahoo.com,,"Flat 45T, Smith Causeway, Leicester",LE1 9LC,1993-11-22,lee,rogers,leerogers,lee.rogers@yahoo.com,,flat 45t smith causeway leicester,LE19LC,1993-11-22,2018-04-21,Email,Lee,Rogers,1993-11-22,lee.rogers@yahoo.com,,"Flat 45T, Smith Causeway, Leicester",LE1 9LC
CRM,CRM000119,CRM000119,,,,,USR000068,,Stanley,Pratt,Stanley Pratt,stanley.pratt@hotmail.fr,0044 7372722165,"628 Kyle Falls, Liverpool",L1 5WA,1976-05-05,stanley,pratt,stanleypratt,stanley.pratt@hotmail.fr,07372722165,628 kyle falls liverpool,L15WA,1976-05-05,2023-04-17,Mail,Stanley,Pratt,1976-05-05,stanley.pratt@hotmail.fr,0044 7372722165,"628 Kyle Falls, Liverpool",L1 5WA
CRM,CRM000120,CRM000120,,,,,USR000069,,Jake,Norris,Jake Norris,jake.norris@gmail.com,+44 7260765904,"12 Richardson Stream, London",E1 9XP,1949-12-01,jake,norris,jakenorris,jake.norris@gmail.com,07260765904,12 richardson stream london,E19XP,1949-12-01,2021-09-19,Email,Jake,Norris,1949-12-01,jake.norris@gmail.com,+44 7260765904,"12 Richardson Stream, London",E1 9XP
