source_system,source_record_id,crm_customer_id,transaction_id,marketing_contact_id,session_id,support_ticket_id,portal_user_id,linked_transaction_id,first_name_raw,surname_raw,full_name_raw,email_raw,phone_raw,address_raw,postcode_raw,date_of_birth_raw,first_name_normalised,surname_normalised,full_name_normalised,email_normalised,phone_normalised,address_normalised,postcode_normalised,date_of_birth_normalised,contact_name,last_contact_date,consent_status,emails_opened_count,links_clicked_count,email,postcode
MARKETING,MKT000102,,,MKT000102,,,,,,,Carolyn_Chamberlain,carolyn.chamberlain@yahoo.com,,,S1 3XJ,,,,carolynchamberlain,carolyn.chamberlain@yahoo.com,,,S13XJ,,Carolyn_Chamberlain,2025-01-05,True,6,2,carolyn.chamberlain@yahoo.com,S1 3XJ
MARKETING,MKT000103,,,MKT000103,,,,,,,Marie_Fleming,marie.fleming@gmail.com,,,BN1 3DE,,,,mariefleming,marie.fleming@gmail.com,,,BN13DE,,Marie_Fleming,2025-01-05,True,12,3,marie.fleming@gmail.com,BN1 3DE
MARKETING,MKT000104,,,MKT000104,,,,,,,Molly_Johnson,molly.johnson@gmail.com,,,S1 8AU,,,,mollyjohnson,molly.johnson@gmail.com,,,S18AU,,Molly_Johnson,2025-01-05,True,4,1,molly.johnson@gmail.com,S1 8AU
MARKETING,MKT000105,,,MKT000105,,,,,,,Carol_Riley,carol.riley@yahoo.com,,,IV1 0TZ,,,,carolriley,carol.riley@yahoo.com,,,IV10TZ,,Carol_Riley,2025-01-05,True,5,4,carol.riley@yahoo.com,IV1 0TZ
MARKETING,MKT000106,,,MKT000106,,,,,,,Carolyn_Perkins,carolyn.perkins@hotmail.com,,,BN1 9LS,,,,carolynperkins,carolyn.perkins@hotmail.com,,,BN19LS,,Carolyn_Perkins,2025-01-05,False,4,0,carolyn.perkins@hotmail.com,BN1 9LS
MARKETING,MKT000107,,,MKT000107,,,,,,,Katherine_Walker,katherine.walker@hotmail.com,,,NP20 0RZ,,,,katherinewalker,katherine.walker@hotmail.com,,,NP200RZ,,Katherine_Walker,2025-01-05,True,8,2,katherine.walker@hotmail.com,NP20 0RZ
MARKETING,MKT000108,,,MKT000108,,,,,,,Albert_Powell,albert.powell22@orange.fr,,,NG1 0IY,,,,albertpowell,albert.powell22@orange.fr,,,NG10IY,,Albert_Powell,2025-01-05,True,4,0,albert.powell22@orange.fr,NG1 0IY
MARKETING,MKT000109,,,MKT000109,,,,,,,Ricky_Connolly,rickyconnolly@msn.com,,,PE1 8UC,,,,rickyconnolly,rickyconnolly@msn.com,,,PE18UC,,Ricky_Connolly,2025-01-06,True,2,0,rickyconnolly@msn.com,PE1 8UC
MARKETING,MKT000110,,,MKT000110,,,,,,,Rachael_Price,rachael.price@gmail.com,,,G1 7CK,,,,rachaelprice,rachael.price@gmail.com,,,G17CK,,Rachael_Price,2025-01-06,True,12,6,rachael.price@gmail.com,G1 7CK
MARKETING,MKT000111,,,MKT000111,,,,,,,Arthur_Reynolds,arthur.reynolds@yahoo.com,,,NN1 6GB,,,,arthurreynolds,arthur.reynolds@yahoo.com,,,NN16GB,,Arthur_Reynolds,2025-01-06,True,12,2,arthur.reynolds@yahoo.com,NN1 6GB
MARKETING,MKT000112,,,MKT000112,,,,,,,Ben_Holland,ben.holland24@hotmail.co.uk,,,L1 6YB,,,,benholland,ben.holland24@hotmail.co.uk,,,L16YB,,Ben_Holland,2025-01-06,True,10,3,ben.holland24@hotmail.co.uk,L1 6YB
MARKETING,MKT000113,,,MKT000113,,,,,,,Sally_Fisher,sally.fisher@wanadoo.fr,,,S1 5DZ,,,,sallyfisher,sally.fisher@wanadoo.fr,,,S15DZ,,Sally_Fisher,2025-01-06,True,3,0,sally.fisher@wanadoo.fr,S1 5DZ
MARKETING,MKT000114,,,MKT000114,,,,,,,,lorraine.wright@gmail.com,,,BN1 6ZF,,,,,lorraine.wright@gmail.com,,,BN16ZF,,,2025-01-06,False,4,1,lorraine.wright@gmail.com,BN1 6ZF
MARKETING,MKT000115,,,MKT000115,,,,,,,Barry_Hayes,barryhayes24@orange.fr,,,IV1 5IY,,,,barryhayes,barryhayes24@orange.fr,,,IV15IY,,Barry_Hayes,2025-01-06,True,9,3,barryhayes24@orange.fr,IV1 5IY
MARKETING,MKT000116,,,MKT000116,,,,,,,Damian_Kelly,damian.kelly@hotmail.com,,,PE1 0DX,,,,damiankelly,damian.kelly@hotmail.com,,,PE10DX,,Damian_Kelly,2025-01-06,True,9,2,damian.kelly@hotmail.com,PE1 0DX
MARKETING,MKT000117,,,MKT000117,,,,,,,Stanley_Dixon,stanley.dixon@gmail.com,,,SY1 8ZH,,,,stanleydixon,stanley.dixon@gmail.com,,,SY18ZH,,Stanley_Dixon,2025-01-06,True,9,3,stanley.dixon@gmail.com,SY1 8ZH
MARKETING,MKT000118,,,MKT000118,,,,,,,Steven_Fisher,steven.fisher@gmail.com,,,W1 6XR,,,,stevenfisher,steven.fisher@gmail.com,,,W16XR,,Steven_Fisher,2025-01-06,True,3,1,steven.fisher@gmail.com,W1 6XR
MARKETING,MKT000119,,,MKT000119,,,,,,,Sea_Joyce,sean.joyce@hotmail.com,,,L1 9WT,,,,seajoyce,sean.joyce@hotmail.com,,,L19WT,,Sea_Joyce,2025-01-06,True,7,3,sean.joyce@hotmail.com,L1 9WT
MARKETING,MKT000120,,,MKT000120,,,,,,,Cheryl_Yates,cheryl.yates@yahoo.com,,,SE1 6PW,,,,cherylyates,cheryl.yates@yahoo.com,,,SE16PW,,Cheryl_Yates,2025-01-06,True,6,3,cheryl.yates@yahoo.com,SE1 6PW
MARKETING,MKT000121,,,MKT000121,,,,,,,Elliot_Storey,elliot.storey@hotmail.fr,,,ST1 8NR,,,,elliotstorey,elliot.storey@hotmail.fr,,,ST18NR,,Elliot_Storey,2025-01-06,False,8,1,elliot.storey@hotmail.fr,ST1 8NR
MARKETING,MKT000122,,,MKT000122,,,,,,,June_Harrison,june.harrison@aol.com,,,PH1 5JZ,,,,juneharrison,june.harrison@aol.com,,,PH15JZ,,June_Harrison,2025-01-06,True,1,1,june.harrison@aol.com,PH1 5JZ
MARKETING,MKT000123,,,MKT000123,,,,,,,Geard_Robertson,gerard.robertson@yahoo.com,,,TS1 3GO,,,,geardrobertson,gerard.robertson@yahoo.com,,,TS13GO,,Geard_Robertson,2025-01-06,True,3,0,gerard.robertson@yahoo.com,TS1 3GO
MARKETING,MKT000124,,,MKT000124,,,,,,,Phillip_Naylor,phillip.naylor@hotmail.com,,,S1 1HD,,,,phillipnaylor,phillip.naylor@hotmail.com,,,S11HD,,Phillip_Naylor,2025-01-06,False,7,1,phillip.naylor@hotmail.com,S1 1HD
MARKETING,MKT000125,,,MKT000125,,,,,,,Hannah_Lewis,hannah.lewis@hotmail.co.uk,,,AB10 0IC,,,,hannahlewis,hannah.lewis@hotmail.co.uk,,,AB100IC,,Hannah_Lewis,2025-01-06,False,6,0,hannah.lewis@hotmail.co.uk,AB10 0IC
MARKETING,MKT000126,,,MKT000126,,,,,,,Albert_Jones,albert.jones@gmail.com,,,SA1 7XB,,,,albertjones,albert.jones@gmail.com,,,SA17XB,,Albert_Jones,2025-01-06,True,7,3,albert.jones@gmail.com,SA1 7XB
MARKETING,MKT000127,,,MKT000127,,,,,,,Susan_Miller,susan.miller@gmail.com,,,IV1 5EP,,,,susanmiller,susan.miller@gmail.com,,,IV15EP,,Susan_Miller,2025-01-07,True,5,0,susan.miller@gmail.com,IV1 5EP
MARKETING,MKT000128,,,MKT000128,,,,,,,Janet_O'Brien,jobrien22@hotmail.fr,,,N1 4YI,,,,janetobrien,jobrien22@hotmail.fr,,,N14YI,,Janet_O'Brien,2025-01-07,True,3,0,jobrien22@hotmail.fr,N1 4YI
MARKETING,MKT000129,,,MKT000129,,,,,,,Sally_Fisher,sally.fisher@wanadoo.fr,,,S1 5DZ,,,,sallyfisher,sally.fisher@wanadoo.fr,,,S15DZ,,Sally_Fisher,2025-01-07,False,5,0,sally.fisher@wanadoo.fr,S1 5DZ
MARKETING,MKT000130,,,MKT000130,,,,,,,Alexander_Chan,alexanderchan@gmail.com,,,BN1 4TX,,,,alexanderchan,alexanderchan@gmail.com,,,BN14TX,,Alexander_Chan,2025-01-07,True,2,0,alexanderchan@gmail.com,BN1 4TX
MARKETING,MKT000131,,,MKT000131,,,,,,,Diane_Howe,diane.howe@hotmail.com,,,RG1 9HM,,,,dianehowe,diane.howe@hotmail.com,,,RG19HM,,Diane_Howe,2025-01-07,True,7,3,diane.howe@hotmail.com,RG1 9HM
MARKETING,MKT000132,,,MKT000132,,,,,,,Thomas_Ford,thomas.ford@hotmail.com,,,OX1 0KF,,,,thomasford,thomas.ford@hotmail.com,,,OX10KF,,Thomas_Ford,2025-01-07,False,2,0,thomas.ford@hotmail.com,OX1 0KF
MARKETING,MKT000133,,,MKT000133,,,,,,,Fiona_Greenwood,fionagreenwood24@hotmail.fr,,,GL1 0HI,,,,fionagreenwood,fionagreenwood24@hotmail.fr,,,GL10HI,,Fiona_Greenwood,2025-01-07,True,8,0,fionagreenwood24@hotmail.fr,GL1 0HI
MARKETING,MKT000134,,,MKT000134,,,,,,,Frances_Moore,frances.moore@gmail.com,,,BS1 1AD,,,,francesmoore,frances.moore@gmail.com,,,BS11AD,,Frances_Moore,2025-01-07,True,3,1,frances.moore@gmail.com,BS1 1AD
MARKETING,MKT000135,,,MKT000135,,,,,,,Ronald_Miller,ronald.miller@yahoo.com,,,PE1 6EJ,,,,ronaldmiller,ronald.miller@yahoo.com,,,PE16EJ,,Ronald_Miller,2025-01-07,False,4,1,ronald.miller@yahoo.com,PE1 6EJ
MARKETING,MKT000136,,,MKT000136,,,,,,,Peter_Palmer,peter.palmer@aol.com,,,ST1 4PR,,,,peterpalmer,peter.palmer@aol.com,,,ST14PR,,Peter_Palmer,2025-01-07,True,2,1,peter.palmer@aol.com,ST1 4PR
MARKETING,MKT000137,,,MKT000137,,,,,,,Alison_Robinson,alison.robinson@msn.com,,,E1 7MJ,,,,alisonrobinson,alison.robinson@msn.com,,,E17MJ,,Alison_Robinson,2025-01-07,True,2,0,alison.robinson@msn.com,E1 7MJ
MARKETING,MKT000138,,,MKT000138,,,,,,,Graham_Henderson,graham.henderson@hotmail.fr,,,HU1 5HS,,,,grahamhenderson,graham.henderson@hotmail.fr,,,HU15HS,,Graham_Henderson,2025-01-07,True,8,1,graham.henderson@hotmail.fr,HU1 5HS
MARKETING,MKT000139,,,MKT000139,,,,,,,Joan_Carter,joan.carter@yahoo.com,,,PO1 1FS,,,,joancarter,joan.carter@yahoo.com,,,PO11FS,,Joan_Carter,2025-01-07,False,10,5,joan.carter@yahoo.com,PO1 1FS
MARKETING,MKT000140,,,MKT000140,,,,,,,Heather_Pratt,heather.pratt@gmail.com,,,OX1 9PA,,,,heatherpratt,heather.pratt@gmail.com,,,OX19PA,,Heather_Pratt,2025-01-07,False,4,1,heather.pratt@gmail.com,OX1 9PA
MARKETING,MKT000141,,,MKT000141,,,,,,,,natalie.weston@hotmail.fr,,,BN1 8YO,,,,,natalie.weston@hotmail.fr,,,BN18YO,,,2025-01-07,True,3,0,natalie.weston@hotmail.fr,BN1 8YO
MARKETING,MKT000142,,,MKT000142,,,,,,,Kathleen_Watson,kathleen.watson@aol.com,,,SE1 4EA,,,,kathleenwatson,kathleen.watson@aol.com,,,SE14EA,,Kathleen_Watson,2025-01-07,True,7,3,kathleen.watson@aol.com,SE1 4EA
MARKETING,MKT000143,,,MKT000143,,,,,,,Ryan_Abbott,ryan.abbott@yahoo.com,,,NG1 8MB,,,,ryanabbott,ryan.abbott@yahoo.com,,,NG18MB,,Ryan_Abbott,2025-01-07,True,5,1,ryan.abbott@yahoo.com,NG1 8MB
MARKETING,MKT000144,,,MKT000144,,,,,,,Stanley_Perry,stanley.perry@gmail.com,,,E1 1JO,,,,stanleyperry,stanley.perry@gmail.com,,,E11JO,,Stanley_Perry,2025-01-07,False,12,4,stanley.perry@gmail.com,E1 1JO
MARKETING,MKT000145,,,MKT000145,,,,,,,Reece_Smith,reece.smith2@yahoo.com,,,OX1 1IF,,,,reecesmith,reece.smith2@yahoo.com,,,OX11IF,,Reece_Smith,2025-01-07,True,7,1,reece.smith2@yahoo.com,OX1 1IF
MARKETING,MKT000146,,,MKT000146,,,,,,,Katy_Faulkner,katy.faulkner@yahoo.com,,,BB1 1LS,,,,katyfaulkner,katy.faulkner@yahoo.com,,,BB11LS,,Katy_Faulkner,2025-01-07,True,5,1,katy.faulkner@yahoo.com,BB1 1LS
MARKETING,MKT000147,,,MKT000147,,,,,,,Hazel_Thompson,hazelthompson21@gmail.com,,,OX1 3NM,,,,hazelthompson,hazelthompson21@gmail.com,,,OX13NM,,Hazel_Thompson,2025-01-07,True,10,4,hazelthompson21@gmail.com,OX1 3NM
MARKETING,MKT000148,,,MKT000148,,,,,,,Stewart_Clements,stewart.clements@hotmail.com,,,PR1 3HX,,,,stewartclements,stewart.clements@hotmail.com,,,PR13HX,,Stewart_Clements,2025-01-07,True,13,7,stewart.clements@hotmail.com,PR1 3HX
MARKETING,MKT000149,,,MKT000149,,,,,,,Geraldine_Curtis,geraldine.curtis@hotmail.com,,,B1 6QL,,,,geraldinecurtis,geraldine.curtis@hotmail.com,,,B16QL,,Geraldine_Curtis,2025-01-07,False,4,1,geraldine.curtis@hotmail.com,B1 6QL
MARKETING,MKT000150,,,MKT000150,,,,,,,Gary_Carroll,gary.carroll@gmail.com,,,NN1 6OY,,,,garycarroll,gary.carroll@gmail.com,,,NN16OY,,Gary_Carroll,2025-01-08,False,6,1,gary.carroll@gmail.com,NN1 6OY
MARKETING,MKT000151,,,MKT000151,,,,,,,Denis_Rowe,denis.rowe@gmail.com,,,SO14 8GG,,,,denisrowe,denis.rowe@gmail.com,,,SO148GG,,Denis_Rowe,2025-01-08,True,4,0,denis.rowe@gmail.com,SO14 8GG
MARKETING,MKT000152,,,MKT000152,,,,,,,Wendy_Smith,wendy.smith@gmail.com,,,NP20 0XI,,,,wendysmith,wendy.smith@gmail.com,,,NP200XI,,Wendy_Smith,2025-01-08,True,12,5,wendy.smith@gmail.com,NP20 0XI
MARKETING,MKT000153,,,MKT000153,,,,,,,Eleanor_Bennett,eleanor.bennett@hotmail.com,,,S1 7VL,,,,eleanorbennett,eleanor.bennett@hotmail.com,,,S17VL,,Eleanor_Bennett,2025-01-08,True,5,0,eleanor.bennett@hotmail.com,S1 7VL
MARKETING,MKT000154,,,MKT000154,,,,,,,Leslie_Gould,lgould20@hotmail.com,,,PO1 8RA,,,,lesliegould,lgould20@hotmail.com,,,PO18RA,,Leslie_Gould,2025-01-08,True,6,0,lgould20@hotmail.com,PO1 8RA
MARKETING,MKT000155,,,MKT000155,,,,,,,Francesca_Moran,francesca.moran@hotmail.com,,,SR1 4FE,,,,francescamoran,francesca.moran@hotmail.com,,,SR14FE,,Francesca_Moran,2025-01-08,False,4,0,francesca.moran@hotmail.com,SR1 4FE
MARKETING,MKT000156,,,MKT000156,,,,,,,Garry_Daly,garry.daly@hotmail.com,,,L1 3AU,,,,garrydaly,garry.daly@hotmail.com,,,L13AU,,Garry_Daly,2025-01-08,True,4,2,garry.daly@hotmail.com,L1 3AU
MARKETING,MKT000157,,,MKT000157,,,,,,,Louise_Metcalfe,louise.metcalfe@wanadoo.fr,,,CM1 1OT,,,,louisemetcalfe,louise.metcalfe@wanadoo.fr,,,CM11OT,,Louise_Metcalfe,2025-01-08,True,5,1,louise.metcalfe@wanadoo.fr,CM1 1OT
MARKETING,MKT000158,,,MKT000158,,,,,,,Denise_Bray,denise.bray@yahoo.com,,,S40 7IG,,,,denisebray,denise.bray@yahoo.com,,,S407IG,,Denise_Bray,2025-01-08,True,7,1,denise.bray@yahoo.com,S40 7IG
MARKETING,MKT000159,,,MKT000159,,,,,,,Valerie_Williams,valerie.williams@hotmail.com,,,LE1 6XC,,,,valeriewilliams,valerie.williams@hotmail.com,,,LE16XC,,Valerie_Williams,2025-01-08,False,10,3,valerie.williams@hotmail.com,LE1 6XC
MARKETING,MKT000160,,,MKT000160,,,,,,,aMry_Taylor,mary.taylor21@orange.fr,,,CF10 6NJ,,,,amrytaylor,mary.taylor21@orange.fr,,,CF106NJ,,aMry_Taylor,2025-01-08,True,4,0,mary.taylor21@orange.fr,CF10 6NJ
MARKETING,MKT000161,,,MKT000161,,,,,,,Gerard_O'Neill,gerard.oneill@hotmail.fr,,,ST1 0AT,,,,gerardoneill,gerard.oneill@hotmail.fr,,,ST10AT,,Gerard_O'Neill,2025-01-08,True,5,1,gerard.oneill@hotmail.fr,ST1 0AT
MARKETING,MKT000162,,,MKT000162,,,,,,,Katie_Miller,katie.miller@hotmail.com,,,PR1 2IW,,,,katiemiller,katie.miller@hotmail.com,,,PR12IW,,Katie_Miller,2025-01-08,False,4,0,katie.miller@hotmail.com,PR1 2IW
MARKETING,MKT000163,,,MKT000163,,,,,,,Molly_Norman,mnorman22@hotmail.fr,,,GU1 6WH,,,,mollynorman,mnorman22@hotmail.fr,,,GU16WH,,Molly_Norman,2025-01-08,False,2,0,mnorman22@hotmail.fr,GU1 6WH
MARKETING,MKT000164,,,MKT000164,,,,,,,Hazel_Turner,hazel.turner@yahoo.com,,,CH1 9JS,,,,hazelturner,hazel.turner@yahoo.com,,,CH19JS,,Hazel_Turner,2025-01-08,True,1,0,hazel.turner@yahoo.com,CH1 9JS
MARKETING,MKT000165,,,MKT000165,,,,,,,Abdul_Morris,abdulmorris@yahoo.com,,,N1 2DJ,,,,abdulmorris,abdulmorris@yahoo.com,,,N12DJ,,Abdul_Morris,2025-01-08,False,7,0,abdulmorris@yahoo.com,N1 2DJ
MARKETING,MKT000166,,,MKT000166,,,,,,,Roy_Nelson,roy.nelson@yahoo.com,,,BS1 8NM,,,,roynelson,roy.nelson@yahoo.com,,,BS18NM,,Roy_Nelson,2025-01-08,True,11,6,roy.nelson@yahoo.com,BS1 8NM
MARKETING,MKT000167,,,MKT000167,,,,,,,Alan_Knowles,alan.knowles@yahoo.fr,,,CA1 9SJ,,,,alanknowles,alan.knowles@yahoo.fr,,,CA19SJ,,Alan_Knowles,2025-01-08,True,5,2,alan.knowles@yahoo.fr,CA1 9SJ
MARKETING,MKT000168,,,MKT000168,,,,,,,Marie_Smith,marie.smith@hotmail.com,,,RG1 0LT,,,,mariesmith,marie.smith@hotmail.com,,,RG10LT,,Marie_Smith,2025-01-08,True,8,1,marie.smith@hotmail.com,RG1 0LT
MARKETING,MKT000169,,,MKT000169,,,,,,,Alex_Wheeler,alexwheeler22@hotmail.fr,,,EX1,,,,alexwheeler,alexwheeler22@hotmail.fr,,,EX1,,Alex_Wheeler,2025-01-08,True,13,6,alexwheeler22@hotmail.fr,EX1
MARKETING,MKT000170,,,MKT000170,,,,,,,Owen_Norton,owen.norton@hotmail.com,,,W1 2AA,,,,owennorton,owen.norton@hotmail.com,,,W12AA,,Owen_Norton,2025-01-09,False,1,0,owen.norton@hotmail.com,W1 2AA
MARKETING,MKT000171,,,MKT000171,,,,,,,Katherine_Bennett,kbennett22@wanadoo.fr,,,DL1 4HA,,,,katherinebennett,kbennett22@wanadoo.fr,,,DL14HA,,Katherine_Bennett,2025-01-09,True,9,2,kbennett22@wanadoo.fr,DL1 4HA
MARKETING,MKT000172,,,MKT000172,,,,,,,Arthur_Harris,arthurharris22@orange.fr,,,SW1 1WA,,,,arthurharris,arthurharris22@orange.fr,,,SW11WA,,Arthur_Harris,2025-01-09,True,14,2,arthurharris22@orange.fr,SW1 1WA
MARKETING,MKT000173,,,MKT000173,,,,,,,,russell.noble@hotmail.com,,,NW1 3GQ,,,,,russell.noble@hotmail.com,,,NW13GQ,,,2025-01-09,True,5,0,russell.noble@hotmail.com,NW1 3GQ
MARKETING,MKT000174,,,MKT000174,,,,,,,Amber_atkins,amber.watkins@hotmail.com,,,HU1 8VT,,,,amberatkins,amber.watkins@hotmail.com,,,HU18VT,,Amber_atkins,2025-01-09,True,1,0,amber.watkins@hotmail.com,HU1 8VT
MARKETING,MKT000175,,,MKT000175,,,,,,,Jamie_Turner,jamieturner@hotmail.com,,,PO1 8AK,,,,jamieturner,jamieturner@hotmail.com,,,PO18AK,,Jamie_Turner,2025-01-09,True,6,4,jamieturner@hotmail.com,PO1 8AK
MARKETING,MKT000176,,,MKT000176,,,,,,,Amelia_Lee,amelia.lee@gmail.com,,,CF10 1RE,,,,amelialee,amelia.lee@gmail.com,,,CF101RE,,Amelia_Lee,2025-01-09,True,4,0,amelia.lee@gmail.com,CF10 1RE
MARKETING,MKT000177,,,MKT000177,,,,,,,Amanda_Walker,amanda.walker2@hotmail.com,,,BT34 0RQ,,,,amandawalker,amanda.walker2@hotmail.com,,,BT340RQ,,Amanda_Walker,2025-01-09,True,5,1,amanda.walker2@hotmail.com,BT34 0RQ
MARKETING,MKT000178,,,MKT000178,,,,,,,Philip_Kent,philip.kent@hotmail.com,,,N1 9FY,,,,philipkent,philip.kent@hotmail.com,,,N19FY,,Philip_Kent,2025-01-09,True,1,0,philip.kent@hotmail.com,N1 9FY
MARKETING,MKT000179,,,MKT000179,,,,,,,Christian_Parker,christian.parker@hotmail.com,,,PO1,,,,christianparker,christian.parker@hotmail.com,,,PO1,,Christian_Parker,2025-01-09,True,5,1,christian.parker@hotmail.com,PO1
MARKETING,MKT000180,,,MKT000180,,,,,,,Jenna_Griffiths,jenna.griffiths@gmail.com,,,PR1 3HZ,,,,jennagriffiths,jenna.griffiths@gmail.com,,,PR13HZ,,Jenna_Griffiths,2025-01-09,False,3,0,jenna.griffiths@gmail.com,PR1 3HZ
MARKETING,MKT000181,,,MKT000181,,,,,,,Rosemary_Whitehead,rosemarywhitehead24@gmail.com,,,RG1 5PC,,,,rosemarywhitehead,rosemarywhitehead24@gmail.com,,,RG15PC,,Rosemary_Whitehead,2025-01-09,True,11,4,rosemarywhitehead24@gmail.com,RG1 5PC
MARKETING,MKT000182,,,MKT000182,,,,,,,Robin_Sharp,robin.sharp@hotmail.com,,,SW1 1SK,,,,robinsharp,robin.sharp@hotmail.com,,,SW11SK,,Robin_Sharp,2025-01-09,False,7,0,robin.sharp@hotmail.com,SW1 1SK
MARKETING,MKT000183,,,MKT000183,,,,,,,Darren_Smith,darren.smith@gmail.com,,,SO14 3VP,,,,darrensmith,darren.smith@gmail.com,,,SO143VP,,Darren_Smith,2025-01-09,True,6,2,darren.smith@gmail.com,SO14 3VP
MARKETING,MKT000184,,,MKT000184,,,,,,,Ruth_Powell,ruth.powell@gmail.com,,,DE1,,,,ruthpowell,ruth.powell@gmail.com,,,DE1,,Ruth_Powell,2025-01-09,True,3,0,ruth.powell@gmail.com,DE1
MARKETING,MKT000185,,,MKT000185,,,,,,,Philip_Kirk,philip.kirk@aol.com,,,DD1 1WP,,,,philipkirk,philip.kirk@aol.com,,,DD11WP,,Philip_Kirk,2025-01-09,False,5,2,philip.kirk@aol.com,DD1 1WP
MARKETING,MKT000186,,,MKT000186,,,,,,,Janice_Burrows,janice.burrows@hotmail.com,,,BH1 4XV,,,,janiceburrows,janice.burrows@hotmail.com,,,BH14XV,,Janice_Burrows,2025-01-09,False,4,1,janice.burrows@hotmail.com,BH1 4XV
MARKETING,MKT000187,,,MKT000187,,,,,,,Richard_Bell,richard.bell@aol.com,,,SE1 0PP,,,,richardbell,richard.bell@aol.com,,,SE10PP,,Richard_Bell,2025-01-09,True,8,2,richard.bell@aol.com,SE1 0PP
MARKETING,MKT000188,,,MKT000188,,,,,,,,laura.richards@hotmail.co.uk,,,SW1 2OD,,,,,laura.richards@hotmail.co.uk,,,SW12OD,,,2025-01-09,False,7,4,laura.richards@hotmail.co.uk,SW1 2OD
MARKETING,MKT000189,,,MKT000189,,,,,,,Daniel_Hughes,daniel.hughes@gmail.com,,,CA1 2ZF,,,,danielhughes,daniel.hughes@gmail.com,,,CA12ZF,,Daniel_Hughes,2025-01-10,False,6,0,daniel.hughes@gmail.com,CA1 2ZF
MARKETING,MKT000190,,,MKT000190,,,,,,,,gerald.stewart@hotmail.com,,,M1 3QV,,,,,gerald.stewart@hotmail.com,,,M13QV,,,2025-01-10,True,8,2,gerald.stewart@hotmail.com,M1 3QV
MARKETING,MKT000191,,,MKT000191,,,,,,,Louise_Hughes,louise.hughes@gmail.com,,,SA1 0TE,,,,louisehughes,louise.hughes@gmail.com,,,SA10TE,,Louise_Hughes,2025-01-10,True,6,2,louise.hughes@gmail.com,SA1 0TE
MARKETING,MKT000192,,,MKT000192,,,,,,,Janna_Riley,joannariley20@aol.com,,,PL1,,,,jannariley,joannariley20@aol.com,,,PL1,,Janna_Riley,2025-01-10,True,10,3,joannariley20@aol.com,PL1
MARKETING,MKT000193,,,MKT000193,,,,,,,Henry_Bartlett,henry.bartlett@yahoo.com,,,PO1 0VN,,,,henrybartlett,henry.bartlett@yahoo.com,,,PO10VN,,Henry_Bartlett,2025-01-10,True,2,1,henry.bartlett@yahoo.com,PO1 0VN
MARKETING,MKT000194,,,MKT000194,,,,,,,Bethan_McCarthy,bethan.mccarthy@yahoo.com,,,RG1 6ML,,,,bethanmccarthy,bethan.mccarthy@yahoo.com,,,RG16ML,,Bethan_McCarthy,2025-01-10,True,4,0,bethan.mccarthy@yahoo.com,RG1 6ML
MARKETING,MKT000195,,,MKT000195,,,,,,,Christine_Carter,christine.carter@hotmail.com,,,SR1 1OC,,,,christinecarter,christine.carter@hotmail.com,,,SR11OC,,Christine_Carter,2025-01-10,True,4,0,christine.carter@hotmail.com,SR1 1OC
MARKETING,MKT000196,,,MKT000196,,,,,,,Nicole_Griffiths,nicole.griffiths@gmail.com,,,S40 4QS,,,,nicolegriffiths,nicole.griffiths@gmail.com,,,S404QS,,Nicole_Griffiths,2025-01-10,False,10,1,nicole.griffiths@gmail.com,S40 4QS
MARKETING,MKT000197,,,MKT000197,,,,,,,Mohammed_Warner,mohammed.warner@orange.fr,,,CH1 7DH,,,,mohammedwarner,mohammed.warner@orange.fr,,,CH17DH,,Mohammed_Warner,2025-01-10,True,4,2,mohammed.warner@orange.fr,CH1 7DH
MARKETING,MKT000198,,,MKT000198,,,,,,,Judith_Walker,judith.walker@gmail.com,,,W1 4SN,,,,judithwalker,judith.walker@gmail.com,,,W14SN,,Judith_Walker,2025-01-10,True,5,0,judith.walker@gmail.com,W1 4SN
MARKETING,MKT000199,,,MKT000199,,,,,,,Barry_Robinson,barry.robinson@yahoo.com,,,BB1 1KI,,,,barryrobinson,barry.robinson@yahoo.com,,,BB11KI,,Barry_Robinson,2025-01-10,True,13,5,barry.robinson@yahoo.com,BB1 1KI
MARKETING,MKT000200,,,MKT000200,,,,,,,Richard_Moore,richard.moore@yahoo.fr,,,CH1 5SE,,,,richardmoore,richard.moore@yahoo.fr,,,CH15SE,,Richard_Moore,2025-01-10,True,9,2,richard.moore@yahoo.fr,CH1 5SE
MARKETING,MKT000201,,,MKT000201,,,,,,,Kieran_Taylor,kieran.taylor@aol.com,,,W1 5YJ,,,,kierantaylor,kieran.taylor@aol.com,,,W15YJ,,Kieran_Taylor,2025-01-10,True,3,0,kieran.taylor@aol.com,W1 5YJ
MARKETING,MKT000202,,,MKT000202,,,,,,,Lydia_Wood,lydia.wood@yahoo.com,,,BN1 2MH,,,,lydiawood,lydia.wood@yahoo.com,,,BN12MH,,Lydia_Wood,2025-01-10,True,14,6,lydia.wood@yahoo.com,BN1 2MH
MARKETING,MKT000203,,,MKT000203,,,,,,,Heather_Hill,heather.hill@hotmail.com,,,SY23 0TX,,,,heatherhill,heather.hill@hotmail.com,,,SY230TX,,Heather_Hill,2025-01-10,True,9,2,heather.hill@hotmail.com,SY23 0TX
